subjID,DayInSecondsStart,DayInSecondsEnd,DayInSecondsDur,clockTimeStart,clockTimeEnd,recTimeStart,recTimeEnd,recClockStart,recClockEnd,recOnSeconds,recOnPeriod,recIdStart,recIdEnd,segAvgdB,segPeakdB,adultWordCnt,femaleAdultWordCnt,maleAdultWordCnt,femaleAdultSpeechScnds,maleAdultSpeechScnds,femaleAdultNonspeechScnds,maleAdultNonspeechScnds,childUttCnt,childUttLenScnds,childUttScnds,childCryScnds,childVfxScnds,convTurnCount,convTurnInitiateScnds,convTurnRespondScnds,convTurnExtendScnds,MAN,MAF,FAN,FAF,CHN,CHF,CXN,CXF,NON,NOF,OLN,OLF,TVN,TVF,SIL,OFF,roll.key,timezone,dateMidnight_epoch,epochTimeStart,epochTimeEnd,dateTimeStart_UTC,dateTimeEnd_UTC,Bin.Mins,id,session,clock_time_start,clock_time_end,nap_time,sit_time,held_time,prone_time,supine_time,upright_time,age,id_uni
lena,42600,43199,600,11:50:00,11:59:59,6193,6792,01:43:13,01:53:12,600,00:10:00,1,1,-22.0262008333333,-1.76,353.25,123.79,229.46,23.98,47.86,3.04,9.45,43,36.99,36.35,34.43,0.46,17,19.12,19.09,8.02,57.31,1,27.02,0,74.79,0,8.05,0,3.98,8.23,210.56,12.06,190.71,6.29,0,0,1,America/Los_Angeles,1655362800,1655405400,1655405999,2022-06-16T18:50:00Z,2022-06-16T18:59:59Z,10,112,2,2022-06-16T18:50:00Z,2022-06-16T18:59:59Z,0,0.6133333333333333,0.03666666666666667,0.19,0.04,0.12,12.02464065708419,11202
lena,42900,43499,600,11:55:00,12:04:59,6493,7092,01:48:13,01:58:12,600,00:10:00,1,1,-23.390035,-1.89,300.82,56.07,244.75,9.27,52.84,3.63,8.45,40,32.82,32.61,38.68,0.46,15,15.28,19.57,5.88,61.29,2.91,12.9,0,74.72,0,11.23,0,4.79,15.02,258.95,57.02,97.42,3.75,0,0,2,America/Los_Angeles,1655362800,1655405700,1655406299,2022-06-16T18:55:00Z,2022-06-16T19:04:59Z,10,112,2,2022-06-16T18:55:00Z,2022-06-16T19:04:59Z,0,0.6086956521739131,0.02675585284280936,0.16722408026755853,0.1137123745819398,0.08361204013377926,12.02464065708419,11202
lena,43200,43799,600,12:00:00,12:09:59,6793,7392,01:53:13,02:03:12,600,00:10:00,1,1,-24.7064306666667,-1.89,299.11,69.46,229.65,15.44,49.46,1.6,2,28,22.15,22.15,15.94,0.19,8,7.69,9.67,2.52,51.46,2.26,17.04,0,39.13,0,9.51,0,0.81,10.75,316.2,56.82,91.47,4.55,0,0,1,America/Los_Angeles,1655362800,1655406000,1655406599,2022-06-16T19:00:00Z,2022-06-16T19:09:59Z,10,112,2,2022-06-16T19:00:00Z,2022-06-16T19:09:59Z,0,0.6733333333333333,0.01666666666666666,0.01,0.23,0.07,12.02464065708419,11202
lena,43500,44099,600,12:05:00,12:14:59,7093,7692,01:58:13,02:08:12,600,00:10:00,1,1,-22.1204305,-2.17,331.54,112.09,219.45,25.06,49.64,1.09,3.1,36,28.21,28.08,24.16,0.53,13,11.66,15.01,3.32,52.74,0.35,26.15,0,54.23,0,7.47,0,2.56,1.89,419.65,8.93,25.23,0.8,0,0,2,America/Los_Angeles,1655362800,1655406300,1655406899,2022-06-16T19:05:00Z,2022-06-16T19:14:59Z,10,112,2,2022-06-16T19:05:00Z,2022-06-16T19:14:59Z,0,0.36789297658862874,0.02341137123745819,0.1605351170568562,0.3110367892976589,0.137123745819398,12.02464065708419,11202
lena,43800,44399,600,12:10:00,12:19:59,7393,7992,02:03:13,02:13:12,600,00:10:00,1,1,-23.7292946666667,-2.17,347.82,124.5,223.32,25.61,48.25,5.07,4.14,30,26.62,26.28,33.55,0.34,9,6.81,13.4,2.35,52.39,0,30.68,1.6,62.91,0,8.97,0.8,4.62,38.56,360.9,26.44,10.32,1.01,0.8,0,1,America/Los_Angeles,1655362800,1655406600,1655407199,2022-06-16T19:10:00Z,2022-06-16T19:19:59Z,10,112,2,2022-06-16T19:10:00Z,2022-06-16T19:19:59Z,0,0.18,0.10333333333333332,0.35333333333333333,0.23666666666666664,0.12666666666666668,12.02464065708419,11202
lena,44100,44699,600,12:15:00,12:24:59,7693,8292,02:08:13,02:18:12,600,00:10:00,1,1,-30.3992665,-1.95,271,58.51,212.49,13.75,43.65,3.98,2.16,16,14.8,14.45,40.96,0.09,3,2.22,4.98,1.55,45.81,12.54,17.73,3.88,59.03,0,28.67,13.97,12.38,117.94,189.82,65.88,8.04,16.16,8.15,0,2,America/Los_Angeles,1655362800,1655406900,1655407499,2022-06-16T19:15:00Z,2022-06-16T19:24:59Z,10,112,2,2022-06-16T19:15:00Z,2022-06-16T19:24:59Z,0,0.15,0.14333333333333334,0.23,0.4133333333333334,0.06333333333333334,12.02464065708419,11202
lena,44400,44999,600,12:20:00,12:29:59,7993,8592,02:13:13,02:23:12,600,00:10:00,1,1,-33.6067095,-1.95,124.31,43.31,81,10.67,17.9,0,1.12,7,6.09,5.95,50.56,0.7,0,0,0,0,19.02,14.87,10.67,10.16,60.41,0.61,52.21,23.65,13.1,127.98,97.09,106.57,5.55,32.21,25.9,0,1,America/Los_Angeles,1655362800,1655407200,1655407799,2022-06-16T19:20:00Z,2022-06-16T19:29:59Z,10,112,2,2022-06-16T19:20:00Z,2022-06-16T19:29:59Z,0,0.07666666666666666,0.04666666666666667,0.07,0.8033333333333333,0.00333333333333333,12.02464065708419,11202
lena,44700,45299,600,12:25:00,12:34:59,8293,8892,02:18:13,02:28:12,600,00:10:00,1,1,-35.276676,-2.65,63.41,41.56,21.85,9.52,5.91,2.05,0,12,8.84,8.44,29.08,1.21,0,0,0,0,5.91,24.61,11.57,18.92,42.56,0.61,29.88,15.43,4.63,101.95,57.85,116.33,6.77,87,75.98,0,2,America/Los_Angeles,1655362800,1655407500,1655408099,2022-06-16T19:25:00Z,2022-06-16T19:34:59Z,10,112,2,2022-06-16T19:25:00Z,2022-06-16T19:34:59Z,0.5,0.06,0,0.08,0.86,0,12.02464065708419,11202
lena,45000,45599,600,12:30:00,12:39:59,8593,9192,02:23:13,02:33:12,600,00:10:00,1,1,-34.6045511666667,-2.32,25.53,12.08,13.45,2.18,3.07,2.67,0,42,39.42,37.92,54.24,1.28,4,7.11,4.25,2.44,3.07,25.68,4.85,13.64,107.48,0.6,5.16,12.26,1.85,101.98,30.64,79.64,8.46,82.78,121.91,0,1,America/Los_Angeles,1655362800,1655407800,1655408399,2022-06-16T19:30:00Z,2022-06-16T19:39:59Z,10,112,2,2022-06-16T19:30:00Z,2022-06-16T19:39:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,45300,45899,600,12:35:00,12:44:59,8893,9492,02:28:13,02:38:12,600,00:10:00,1,1,-36.6916588333333,-2.32,38.91,25.46,13.45,4.67,3.07,0.62,0,43,42.87,41.67,66.38,0.68,5,7.84,5.25,2.44,3.07,4.7,5.29,4.43,122.06,0.6,5,8.11,0.82,85.99,36.37,36.83,70.49,27.08,189.16,0,2,America/Los_Angeles,1655362800,1655408100,1655408699,2022-06-16T19:35:00Z,2022-06-16T19:44:59Z,10,112,2,2022-06-16T19:35:00Z,2022-06-16T19:44:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,45600,46199,600,12:40:00,12:49:59,9193,9792,02:33:13,02:43:12,600,00:10:00,1,1,-45.1019548333333,-6.79,13.38,13.38,0,2.49,0,0,0,9,7.61,7.51,15.38,0,1,0.73,1,0,0,1.3,2.49,1.83,24.76,0,1.27,0.8,6.47,39.25,11.34,9.52,191,29.74,280.23,0,1,America/Los_Angeles,1655362800,1655408400,1655408999,2022-06-16T19:40:00Z,2022-06-16T19:49:59Z,10,112,2,2022-06-16T19:40:00Z,2022-06-16T19:49:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,45900,46499,600,12:45:00,12:54:59,9493,10092,02:38:13,02:48:12,600,00:10:00,1,1,-47.0696005,-22.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,5.65,0,0,0,253.13,23.1,317.52,0,2,America/Los_Angeles,1655362800,1655408700,1655409299,2022-06-16T19:45:00Z,2022-06-16T19:54:59Z,10,112,2,2022-06-16T19:45:00Z,2022-06-16T19:54:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,46200,46799,600,12:50:00,12:59:59,9793,10392,02:43:13,02:53:12,600,00:10:00,1,1,-46.856979,-22.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,317.4,9.25,272.75,0,1,America/Los_Angeles,1655362800,1655409000,1655409599,2022-06-16T19:50:00Z,2022-06-16T19:59:59Z,10,112,2,2022-06-16T19:50:00Z,2022-06-16T19:59:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,46500,47099,600,12:55:00,13:04:59,10093,10692,02:48:13,02:58:12,600,00:10:00,1,1,-46.7623466666667,-22.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95,0,0,0.88,356.91,4.4,217.86,0,2,America/Los_Angeles,1655362800,1655409300,1655409899,2022-06-16T19:55:00Z,2022-06-16T20:04:59Z,10,112,2,2022-06-16T19:55:00Z,2022-06-16T20:04:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,46800,47399,600,13:00:00,13:09:59,10393,10992,02:53:13,03:03:12,600,00:10:00,1,1,-47.9349725,-32.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0.88,285.3,2.75,283.57,0,1,America/Los_Angeles,1655362800,1655409600,1655410199,2022-06-16T20:00:00Z,2022-06-16T20:09:59Z,10,112,2,2022-06-16T20:00:00Z,2022-06-16T20:09:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,47100,47699,600,13:05:00,13:14:59,10693,11292,02:58:13,03:08:12,600,00:10:00,1,1,-49.39434,-29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,3.57,0,0,221.35,0,367.53,0,2,America/Los_Angeles,1655362800,1655409900,1655410499,2022-06-16T20:05:00Z,2022-06-16T20:14:59Z,10,112,2,2022-06-16T20:05:00Z,2022-06-16T20:14:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,47400,47999,600,13:10:00,13:19:59,10993,11592,03:03:13,03:13:12,600,00:10:00,1,1,-48.0693903333333,-20.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39,0,0,227.67,7.59,357.35,0,1,America/Los_Angeles,1655362800,1655410200,1655410799,2022-06-16T20:10:00Z,2022-06-16T20:19:59Z,10,112,2,2022-06-16T20:10:00Z,2022-06-16T20:19:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,47700,48299,600,13:15:00,13:24:59,11293,11892,03:08:13,03:18:12,600,00:10:00,1,1,-46.4814243333333,-15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,5.5,0,1.71,277.03,25.22,288.09,0,2,America/Los_Angeles,1655362800,1655410500,1655411099,2022-06-16T20:15:00Z,2022-06-16T20:24:59Z,10,112,2,2022-06-16T20:15:00Z,2022-06-16T20:24:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,48000,48599,600,13:20:00,13:29:59,11593,12192,03:13:13,03:23:12,600,00:10:00,1,1,-45.6195235,-13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,3.32,1.68,0,6.59,380.76,22.37,184.01,0,1,America/Los_Angeles,1655362800,1655410800,1655411399,2022-06-16T20:20:00Z,2022-06-16T20:29:59Z,10,112,2,2022-06-16T20:20:00Z,2022-06-16T20:29:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,48300,48899,600,13:25:00,13:34:59,11893,12492,03:18:13,03:28:12,600,00:10:00,1,1,-45.1271956666667,-13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0.87,0,0,4.88,443.52,9.34,140.12,0,2,America/Los_Angeles,1655362800,1655411100,1655411699,2022-06-16T20:25:00Z,2022-06-16T20:34:59Z,10,112,2,2022-06-16T20:25:00Z,2022-06-16T20:34:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,48600,49199,600,13:30:00,13:39:59,12193,12792,03:23:13,03:33:12,600,00:10:00,1,1,-44.4164198333333,-23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,443.1,8.88,146.94,0,1,America/Los_Angeles,1655362800,1655411400,1655411999,2022-06-16T20:30:00Z,2022-06-16T20:39:59Z,10,112,2,2022-06-16T20:30:00Z,2022-06-16T20:39:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,48900,49499,600,13:35:00,13:44:59,12493,13092,03:28:13,03:38:12,600,00:10:00,1,1,-44.0083518333333,-23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,474.92,4.28,119.72,0,2,America/Los_Angeles,1655362800,1655411700,1655412299,2022-06-16T20:35:00Z,2022-06-16T20:44:59Z,10,112,2,2022-06-16T20:35:00Z,2022-06-16T20:44:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,49200,49799,600,13:40:00,13:49:59,12793,13392,03:33:13,03:43:12,600,00:10:00,1,1,-43.7921823333333,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.34,0.8,66.86,0,1,America/Los_Angeles,1655362800,1655412000,1655412599,2022-06-16T20:40:00Z,2022-06-16T20:49:59Z,10,112,2,2022-06-16T20:40:00Z,2022-06-16T20:49:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,49500,50099,600,13:45:00,13:54:59,13093,13692,03:38:13,03:48:12,600,00:10:00,1,1,-44.2406103333333,-14.94,0,0,0,0,0,0,0,1,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,1.31,1.49,1.2,1.52,524.27,1.65,67.9,0,2,America/Los_Angeles,1655362800,1655412300,1655412899,2022-06-16T20:45:00Z,2022-06-16T20:54:59Z,10,112,2,2022-06-16T20:45:00Z,2022-06-16T20:54:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,49800,50399,600,13:50:00,13:59:59,13393,13992,03:43:13,03:53:12,600,00:10:00,1,1,-44.1229491666667,-12.76,0,0,0,0,0,0,0,1,0.66,0.66,0,0.64,0,0,0,0,0,2.66,0,0,0.66,0.64,0,0,4.56,34.82,16.12,17.68,386.31,19.6,116.95,0,1,America/Los_Angeles,1655362800,1655412600,1655413199,2022-06-16T20:50:00Z,2022-06-16T20:59:59Z,10,112,2,2022-06-16T20:50:00Z,2022-06-16T20:59:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,50100,50699,600,13:55:00,14:04:59,13693,14292,03:48:13,03:58:12,600,00:10:00,1,1,-44.960969,-12.76,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,2.66,0,1,0,0.64,0,0,3.25,44.72,16.37,28.29,341.88,24.71,136.48,0,2,America/Los_Angeles,1655362800,1655412900,1655413499,2022-06-16T20:55:00Z,2022-06-16T21:04:59Z,10,112,2,2022-06-16T20:55:00Z,2022-06-16T21:04:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,50400,50999,600,14:00:00,14:09:59,13993,14592,03:53:13,04:03:12,600,00:10:00,1,1,-46.3090591666667,-17.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0,0,11.39,1.45,12.13,419.41,14.61,139.21,0,1,America/Los_Angeles,1655362800,1655413200,1655413799,2022-06-16T21:00:00Z,2022-06-16T21:09:59Z,10,112,2,2022-06-16T21:00:00Z,2022-06-16T21:09:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,50700,51299,600,14:05:00,14:14:59,14293,14892,03:58:13,04:08:12,600,00:10:00,1,1,-45.9796586666667,-28.81,2.94,2.94,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0.8,0,0,0,0,442.8,16.74,138.06,0,2,America/Los_Angeles,1655362800,1655413500,1655414099,2022-06-16T21:05:00Z,2022-06-16T21:14:59Z,10,112,2,2022-06-16T21:05:00Z,2022-06-16T21:14:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,51000,51599,600,14:10:00,14:19:59,14593,15192,04:03:13,04:13:12,600,00:10:00,1,1,-46.0046583333333,-15.66,2.94,2.94,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0,4.97,0.8,0.81,444.42,11.32,136.08,0,1,America/Los_Angeles,1655362800,1655413800,1655414399,2022-06-16T21:10:00Z,2022-06-16T21:19:59Z,10,112,2,2022-06-16T21:10:00Z,2022-06-16T21:19:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,51300,51899,600,14:15:00,14:24:59,14893,15492,04:08:13,04:18:12,600,00:10:00,1,1,-49.4570878333333,-15.66,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8,0,15.7,4.97,0.8,0.81,264.13,6.47,305.72,0,2,America/Los_Angeles,1655362800,1655414100,1655414699,2022-06-16T21:15:00Z,2022-06-16T21:24:59Z,10,112,2,2022-06-16T21:15:00Z,2022-06-16T21:24:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,51600,52199,600,14:20:00,14:29:59,15193,15792,04:13:13,04:23:12,600,00:10:00,1,1,-53.7711656666667,-28.02,0,0,0,0,0,0.6,0,0,0,0,0.89,0.28,0,0,0,0,0,0,0.6,0,1.42,0,2.35,0,15.7,0.91,0,0,46.53,4.84,527.65,0,1,America/Los_Angeles,1655362800,1655414400,1655414999,2022-06-16T21:20:00Z,2022-06-16T21:29:59Z,10,112,2,2022-06-16T21:20:00Z,2022-06-16T21:29:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,51900,52499,600,14:25:00,14:34:59,15493,16092,04:18:13,04:28:12,600,00:10:00,1,1,-50.9399085,-2.04,0,0,0,0,0,0,0,0,0,0,0.89,0.28,0,0,0,0,0,0,0,0,1.42,0,7.52,0.8,18.18,75.13,8.43,3.22,11.21,3.19,470.9,0,2,America/Los_Angeles,1655362800,1655414700,1655415299,2022-06-16T21:25:00Z,2022-06-16T21:34:59Z,10,112,2,2022-06-16T21:25:00Z,2022-06-16T21:34:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,52200,52799,600,14:30:00,14:39:59,15793,16392,04:23:13,04:33:12,600,00:10:00,1,1,-43.4829536666667,-1.38,39.55,21.18,18.37,5.36,4.82,0.6,0,12,6.72,6.22,0.52,1.45,1,0.79,1,0,4.82,5.97,5.96,3.12,8.37,2.94,9.98,4.21,40.54,193.72,26.26,17.56,4.61,2.66,269.28,0,1,America/Los_Angeles,1655362800,1655415000,1655415599,2022-06-16T21:30:00Z,2022-06-16T21:39:59Z,10,112,2,2022-06-16T21:30:00Z,2022-06-16T21:39:59Z,1,NA,NA,NA,NA,NA,12.02464065708419,11202
lena,52500,53099,600,14:35:00,14:44:59,16093,16692,04:28:13,04:38:12,600,00:10:00,1,1,-35.5039045,-1.38,154.05,39.04,115.01,10.91,30.94,0.6,0,34,22.39,21.18,9.21,1.45,7,8.57,6.17,6.89,30.94,10.15,11.51,4.12,35.67,2.94,12.51,3.41,28.3,167.98,146.84,26.32,19.66,2.07,97.58,0,2,America/Los_Angeles,1655362800,1655415300,1655415899,2022-06-16T21:35:00Z,2022-06-16T21:44:59Z,10,112,2,2022-06-16T21:35:00Z,2022-06-16T21:44:59Z,0.8033333333333333,0.1694915254237288,0.05084745762711865,0.3728813559322034,0.3050847457627119,0.1016949152542373,12.02464065708419,11202
lena,52800,53399,600,14:40:00,14:49:59,16393,16992,04:33:13,04:43:12,600,00:10:00,1,1,-29.3202735,-1.94,150.85,42.65,108.2,10.14,28.4,0.6,0,35,26.21,25.2,36.05,1,6,7.78,5.17,6.89,28.4,4.18,10.74,5.1,66.76,0,19.49,0.83,12.64,60.09,286.27,26.93,55.02,10.36,13.19,0,1,America/Los_Angeles,1655362800,1655415600,1655416199,2022-06-16T21:40:00Z,2022-06-16T21:49:59Z,10,112,2,2022-06-16T21:40:00Z,2022-06-16T21:49:59Z,0.30434782608695654,0.2307692307692308,0.05288461538461538,0.2259615384615385,0.13942307692307693,0.35096153846153844,12.02464065708419,11202
lena,53100,53699,600,14:45:00,14:54:59,16693,17292,04:38:13,04:48:12,600,00:10:00,1,1,-27.4717848333333,-1.86,149.25,53.93,95.32,10.24,15.74,0.6,0,28,19.89,19.26,30.67,3.06,1,1.09,1.18,1.25,15.74,0,10.84,10.83,55.43,0,14.66,0.83,6.7,20.71,311.39,21.87,113.64,13.5,3.86,0,2,America/Los_Angeles,1655362800,1655415900,1655416499,2022-06-16T21:45:00Z,2022-06-16T21:54:59Z,10,112,2,2022-06-16T21:45:00Z,2022-06-16T21:54:59Z,0,0.27666666666666667,0.03666666666666667,0.15,0.04666666666666667,0.49,12.02464065708419,11202
lena,53400,53999,600,14:50:00,14:59:59,16993,17592,04:43:13,04:53:12,600,00:10:00,1,1,-27.2898981666667,-1.83,146.76,37.11,109.65,6.65,17.36,0,0,22,14.47,14.14,16.9,5,2,1.69,3.02,1.25,17.36,0,6.65,6.73,38.01,0,6.95,0,1.6,15.73,270.06,13.93,210.93,8.26,3.79,0,1,America/Los_Angeles,1655362800,1655416200,1655416799,2022-06-16T21:50:00Z,2022-06-16T21:59:59Z,10,112,2,2022-06-16T21:50:00Z,2022-06-16T21:59:59Z,0,0.36333333333333334,0.02666666666666667,0.17,0.01,0.43,12.02464065708419,11202
lena,53700,54299,600,14:55:00,15:04:59,17293,17892,04:48:13,04:58:12,600,00:10:00,1,1,-27.0424211666667,-1.23,271.16,76.21,194.95,14.18,46.03,2.15,0,17,13.05,13.05,14.67,3.86,3,2.73,3.53,1,46.03,0,16.33,0,32.81,0,7.22,0,2.53,18.35,154.7,12.68,284.71,8.42,16.22,0,2,America/Los_Angeles,1655362800,1655416500,1655417099,2022-06-16T21:55:00Z,2022-06-16T22:04:59Z,10,112,2,2022-06-16T21:55:00Z,2022-06-16T22:04:59Z,0,0.36789297658862874,0.17725752508361203,0.20735785953177255,0,0.24749163879598665,12.02464065708419,11202
lena,54000,54599,600,15:00:00,15:09:59,17593,18192,04:53:13,05:03:12,600,00:10:00,1,1,-30.8784876666667,-1.23,328.92,113.86,215.06,22.88,52.86,2.75,1,16,12.26,11.81,2.7,0.92,5,5.64,4.09,1,53.86,4.33,25.63,4.16,18.75,0,9.64,3.06,3.36,89.55,118.6,47.47,162.8,11.83,46.96,0,1,America/Los_Angeles,1655362800,1655416800,1655417399,2022-06-16T22:00:00Z,2022-06-16T22:09:59Z,10,112,2,2022-06-16T22:00:00Z,2022-06-16T22:09:59Z,0,0.43666666666666665,0.16,0.2833333333333333,0.02,0.1,12.02464065708419,11202
lena,54300,54899,600,15:05:00,15:14:59,17893,18492,04:58:13,05:08:12,600,00:10:00,1,1,-36.920065,-1.23,117.95,71.95,46,16.47,10.73,0.6,1,35,22.38,21.29,8.21,0,5,5.13,3.9,0,11.73,6.33,17.07,4.96,39.91,0,27.55,7.64,7.93,226.51,87.69,51.85,16.47,12.39,81.97,0,2,America/Los_Angeles,1655362800,1655417100,1655417699,2022-06-16T22:05:00Z,2022-06-16T22:14:59Z,10,112,2,2022-06-16T22:05:00Z,2022-06-16T22:14:59Z,0,0.5866666666666667,0.00666666666666666,0.27,0.03,0.10666666666666667,12.02464065708419,11202
lena,54600,55199,600,15:10:00,15:19:59,18193,18792,05:03:13,05:13:12,600,00:10:00,1,1,-34.8861195,-1.41,56.37,56.37,0,14.24,0,0,0,33,20.53,19.89,8.07,0,3,3.65,2.1,0,0,3.14,14.24,0.8,36.48,0,28.71,4.58,5.5,162.75,14.08,14.35,235.61,29.54,50.22,0,1,America/Los_Angeles,1655362800,1655417400,1655417999,2022-06-16T22:10:00Z,2022-06-16T22:19:59Z,10,112,2,2022-06-16T22:10:00Z,2022-06-16T22:19:59Z,0,0.4766666666666667,0.02333333333333333,0.20333333333333337,0.01,0.2866666666666667,12.02464065708419,11202
lena,54900,55499,600,15:15:00,15:24:59,18493,19092,05:08:13,05:18:12,600,00:10:00,1,1,-29.8308288333333,-2.48,36.79,36.79,0,9.47,0,1,0,10,6.22,6.22,8.59,0,1,2.03,0.6,0,0,1.14,10.47,0,16.2,0,7.89,0,0,16.09,17.4,4.3,492.28,32.23,2,0,2,America/Los_Angeles,1655362800,1655417700,1655418299,2022-06-16T22:15:00Z,2022-06-16T22:24:59Z,10,112,2,2022-06-16T22:15:00Z,2022-06-16T22:24:59Z,0,0.48333333333333334,0.04333333333333333,0.17333333333333334,0,0.3,12.02464065708419,11202
lena,55200,55799,600,15:20:00,15:29:59,18793,19392,05:13:13,05:23:12,600,00:10:00,1,1,-28.9817928333333,-2.48,121.03,47.19,73.84,10.76,17.96,1,0,14,9.43,9.43,16.07,0,3,2.39,4.37,0,17.96,0,11.76,0,26.52,0,1.63,0,0,2.96,28.16,0,493.17,16.67,1.17,0,1,America/Los_Angeles,1655362800,1655418000,1655418599,2022-06-16T22:20:00Z,2022-06-16T22:29:59Z,10,112,2,2022-06-16T22:20:00Z,2022-06-16T22:29:59Z,0,0.49333333333333335,0.11666666666666668,0.08666666666666667,0.04333333333333333,0.26,12.02464065708419,11202
lena,55500,56099,600,15:25:00,15:34:59,19093,19692,05:18:13,05:28:12,600,00:10:00,1,1,-27.4838566666667,-1.1,126.23,46.16,80.07,9.36,18.96,0,0,14,10,9.85,15.17,0,3,2.39,4.37,0,18.96,0,9.36,0,25.92,0,2.05,0,1.63,7.24,49.52,2.71,468.77,13.84,0,0,2,America/Los_Angeles,1655362800,1655418300,1655418899,2022-06-16T22:25:00Z,2022-06-16T22:34:59Z,10,112,2,2022-06-16T22:25:00Z,2022-06-16T22:34:59Z,0,0.4666666666666667,0.09666666666666666,0.05333333333333334,0.14333333333333334,0.24,12.02464065708419,11202
lena,55800,56399,600,15:30:00,15:39:59,19393,19992,05:23:13,05:33:12,600,00:10:00,1,1,-26.8477713333333,-0.37,24.81,13.97,10.84,1.6,2.01,0,0,9,8.1,7.95,26.57,0.6,0,0,0,0,2.01,0,1.6,0,35.94,0,8.97,0,1.63,10.07,79.15,2.71,437.88,20.04,0,0,1,America/Los_Angeles,1655362800,1655418600,1655419199,2022-06-16T22:30:00Z,2022-06-16T22:39:59Z,10,112,2,2022-06-16T22:30:00Z,2022-06-16T22:39:59Z,0,0.36333333333333334,0.01,0.02333333333333333,0.16333333333333333,0.44,12.02464065708419,11202
lena,56100,56699,600,15:35:00,15:44:59,19693,20292,05:28:13,05:38:12,600,00:10:00,1,1,-27.5287046666667,-0.37,280.8,49.47,231.33,7.34,44.16,1.64,1.41,14,12.05,12.05,47.17,0.6,6,10.73,5.19,3.53,45.57,4.63,8.98,1.03,60.14,0,17.59,0,9.43,27.02,148.32,14,242.65,19.84,0.8,0,2,America/Los_Angeles,1655362800,1655418900,1655419499,2022-06-16T22:35:00Z,2022-06-16T22:44:59Z,10,112,2,2022-06-16T22:35:00Z,2022-06-16T22:44:59Z,0,0.19,0.00666666666666666,0,0.11,0.6933333333333334,12.02464065708419,11202
